time,model_variety,bug_performance
0.0023164999999991664,7,3.0517578e-05
0.0021583999999990056,7,3.695488e-06
0.0070470000000000255,7,8.010864e-05
0.00863509999999934,6,2.861023e-06
0.0035920999999987657,7,1.8119812e-05
0.0011320000000019093,4,2.002716e-05
0.004433000000002352,8,0.0
0.0014314000000013039,5,1.7642975e-05
0.010326800000001413,9,3.0517578e-05
0.0024362999999993917,5,1.8119812e-05
0.011827199999999038,9,9.1552734e-05
0.005649099999999407,4,0.0
0.0064096000000013476,8,0.0
0.007389499999995053,8,2.2411346e-05
0.014543299999999704,8,2.861023e-06
0.0007997000000017351,2,0.0
0.011974199999997381,6,0.0
0.00697890000000001,7,2.861023e-06
0.008561499999999,5,0.0
0.0032871000000014305,6,2.2888184e-05
0.010060099999996908,7,2.861023e-06
0.0021376000000046247,5,2.8133392e-05
0.0029409999999998604,7,0.0
0.0008678000000017505,2,0.0
0.008567100000000494,9,1.7166138e-05
0.006131899999999746,7,0.0
0.0031740000000013424,4,0.0
0.010962999999996725,5,3.8146973e-06
0.015692299999997772,6,1.9073486e-06
0.002814499999999498,4,0.0
0.0025830000000013342,4,1.1920929e-05
0.006800400000003037,7,0.0
0.009628499999998041,6,0.0
0.0031478000000007,6,1.4305115e-05
0.015231100000001163,8,0.0
0.013848899999999276,7,2.861023e-06
0.002360899999999333,5,1.4781952e-05
0.007162700000002076,7,1.9550323e-05
0.004018800000004319,7,1.1920929e-05
0.02018629999999888,8,6.1035156e-05
0.004404399999998532,6,1.2874603e-05
0.008537300000000414,6,1.5735626e-05
0.007801700000001688,4,0.0
0.015949199999994335,9,0.0
0.025353900000006035,8,0.00012207031
0.011815300000002082,7,0.0
0.007148400000005495,5,0.0
0.0067126000000001795,9,0.0
0.002980999999998346,5,0.0
0.004765099999993083,7,1.5735626e-05
0.006382599999994909,7,2.527237e-05
0.011794799999996997,7,1.2874603e-05
0.006848900000001379,5,0.0
0.00810249999999968,7,3.8146973e-06
0.0016876999999979603,5,2.0980835e-05
0.004329800000000716,4,0.0
0.0098433,10,0.0
0.011791999999999803,10,1.7166138e-05
0.008695799999998144,6,3.8146973e-06
0.002920599999995943,5,0.0
0.0028731000000021822,7,2.3841858e-05
0.006288800000000094,7,0.0
0.005246200000001977,8,4.386902e-05
